company_id,person_id,match_type,score,is_validated
526,53629072,Exact,1.0,False
526,70049920,Exact,1.0,False
567,69930010,Exact,1.0,False
584,77692477,Exact,1.0,False
584,12174364,Exact,1.0,False
584,12174364,Exact,1.0,False
584,12174364,Exact,1.0,False
584,12174364,Exact,1.0,False
584,12174364,Exact,1.0,False
584,12174364,Exact,1.0,False
584,12174364,Exact,1.0,False
598,72406925,Exact,1.0,False
598,56976987,Exact,1.0,False
598,74696088,Exact,1.0,False
598,74696088,Exact,1.0,False
598,57977472,Exact,1.0,False
615,6606336,Exact,1.0,False
615,4448364,Exact,1.0,False
615,4448364,Exact,1.0,False
615,5240158,Exact,1.0,False
615,5240158,Exact,1.0,False
615,5240158,Exact,1.0,False
657,54792990,Exact,1.0,False
657,54792990,Exact,1.0,False
657,54792990,Exact,1.0,False
657,54792990,Exact,1.0,False
709,56961639,Exact,1.0,False
709,51416928,Exact,1.0,False
738,50035280,Exact,1.0,False
738,50035280,Exact,1.0,False
738,50035280,Exact,1.0,False
738,50035280,Exact,1.0,False
738,50035280,Exact,1.0,False
738,50035280,Exact,1.0,False
738,50035280,Exact,1.0,False
738,50035280,Exact,1.0,False
738,50035280,Exact,1.0,False
738,49769437,Exact,1.0,False
740,69909040,Exact,1.0,False
740,45371606,Exact,1.0,False
740,45371606,Exact,1.0,False
740,45371606,Exact,1.0,False
757,45369316,Exact,1.0,False
757,45369316,Exact,1.0,False
757,45369316,Exact,1.0,False
763,72432865,Exact,1.0,False
766,51555720,Exact,1.0,False
803,49923545,Exact,1.0,False
833,51543610,Exact,1.0,False
833,51543610,Exact,1.0,False
833,52640414,Exact,1.0,False
833,52640414,Exact,1.0,False
833,52640414,Exact,1.0,False
846,49997492,Exact,1.0,False
846,49997492,Exact,1.0,False
862,86213378,Exact,1.0,False
862,86213378,Exact,1.0,False
881,51515599,Exact,1.0,False
904,54739593,Exact,1.0,False
904,54739593,Exact,1.0,False
904,54739593,Exact,1.0,False
904,70072854,Exact,1.0,False
904,70072854,Exact,1.0,False
904,70072854,Exact,1.0,False
904,53648615,Exact,1.0,False
904,53648615,Exact,1.0,False
921,54771187,Exact,1.0,False
921,54771187,Exact,1.0,False
921,51228568,Exact,1.0,False
940,8551269,Exact,1.0,False
940,8551269,Exact,1.0,False
940,8551269,Exact,1.0,False
940,8551269,Exact,1.0,False
944,47268907,Exact,1.0,False
944,48338287,Exact,1.0,False
969,53559594,Exact,1.0,False
969,53559594,Exact,1.0,False
969,53559594,Exact,1.0,False
969,53559594,Exact,1.0,False
969,53559594,Exact,1.0,False
969,45388322,Exact,1.0,False
969,45388322,Exact,1.0,False
969,45388322,Exact,1.0,False
969,45388322,Exact,1.0,False
969,53387071,Exact,1.0,False
969,48178593,Exact,1.0,False
969,48178593,Exact,1.0,False
991,70091950,Exact,1.0,False
991,70091950,Exact,1.0,False
991,70091950,Exact,1.0,False
991,70091950,Exact,1.0,False
991,70091950,Exact,1.0,False
991,70091950,Exact,1.0,False
1061,58017797,Exact,1.0,False
1110,51549963,Exact,1.0,False
1134,54818915,Exact,1.0,False
1148,7510451,Exact,1.0,False
1148,7510451,Exact,1.0,False
1158,53668097,Exact,1.0,False
1163,54732831,Exact,1.0,False
1163,54732831,Exact,1.0,False
1163,54732831,Exact,1.0,False
1163,74750483,Exact,1.0,False
1163,74750483,Exact,1.0,False
1163,74750483,Exact,1.0,False
1163,74750483,Exact,1.0,False
1163,74750483,Exact,1.0,False
1168,55799704,Exact,1.0,False
1168,55799704,Exact,1.0,False
1168,55880530,Exact,1.0,False
1168,55880530,Exact,1.0,False
1168,55880530,Exact,1.0,False
1168,55880530,Exact,1.0,False
1168,55880530,Exact,1.0,False
1168,55880530,Exact,1.0,False
1168,55880530,Exact,1.0,False
1168,55880530,Exact,1.0,False
1253,51555235,Exact,1.0,False
1253,51555235,Exact,1.0,False
1256,72459020,Exact,1.0,False
1256,72459020,Exact,1.0,False
1256,83610242,Exact,1.0,False
1270,55952339,Exact,1.0,False
1276,56009608,Exact,1.0,False
1276,56009608,Exact,1.0,False
1276,56009608,Exact,1.0,False
1276,83352246,Exact,1.0,False
1285,53675298,Exact,1.0,False
1297,56712540,Exact,1.0,False
1297,53654931,Exact,1.0,False
1297,53654931,Exact,1.0,False
1297,53654931,Exact,1.0,False
1297,53654931,Exact,1.0,False
1297,53654931,Exact,1.0,False
1306,45314720,Exact,1.0,False
1323,56701224,Exact,1.0,False
1323,51533415,Exact,1.0,False
1323,51533415,Exact,1.0,False
1333,70048413,Exact,1.0,False
1354,10179032,Exact,1.0,False
1379,53599318,Exact,1.0,False
1387,5615360,Exact,1.0,False
1387,5242879,Exact,1.0,False
1387,5678322,Exact,1.0,False
1387,1668589,Exact,1.0,False
1387,55905587,Exact,1.0,False
1387,55905587,Exact,1.0,False
1387,55905587,Exact,1.0,False
1387,55905587,Exact,1.0,False
1387,55905587,Exact,1.0,False
1425,51537279,Exact,1.0,False
1425,52670531,Exact,1.0,False
1425,52670531,Exact,1.0,False
1425,52670531,Exact,1.0,False
1431,51550422,Exact,1.0,False
1469,51536406,Exact,1.0,False
1469,51536406,Exact,1.0,False
1469,51536406,Exact,1.0,False
1469,51536406,Exact,1.0,False
1469,51536406,Exact,1.0,False
1480,77836048,Exact,1.0,False
1533,53509281,Exact,1.0,False
1533,53509281,Exact,1.0,False
1568,9422348,Exact,1.0,False
1578,11398908,Exact,1.0,False
1585,11749059,Exact,1.0,False
1585,11749059,Exact,1.0,False
1585,11749059,Exact,1.0,False
1585,11749059,Exact,1.0,False
1585,11749059,Exact,1.0,False
1585,11749059,Exact,1.0,False
1585,11749059,Exact,1.0,False
1585,11749059,Exact,1.0,False
1585,49765374,Exact,1.0,False
1585,49765374,Exact,1.0,False
1585,49765374,Exact,1.0,False
1585,49765374,Exact,1.0,False
1644,52603057,Exact,1.0,False
1644,52603057,Exact,1.0,False
1757,86200323,Exact,1.0,False
1757,86200323,Exact,1.0,False
1806,9146459,Exact,1.0,False
1814,79703335,Exact,1.0,False
1827,11567071,Exact,1.0,False
1827,11567071,Exact,1.0,False
1827,11567071,Exact,1.0,False
1827,11567071,Exact,1.0,False
1827,74698547,Exact,1.0,False
1827,74698547,Exact,1.0,False
1827,74698547,Exact,1.0,False
1827,72086102,Exact,1.0,False
1827,4154260,Exact,1.0,False
1857,72478979,Exact,1.0,False
1857,48469372,Exact,1.0,False
1865,50010719,Exact,1.0,False
1874,11240712,Exact,1.0,False
1874,45172336,Exact,1.0,False
1898,81827214,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1907,53577003,Exact,1.0,False
1952,58068578,Exact,1.0,False
1960,58067628,Exact,1.0,False
1960,58067628,Exact,1.0,False
1960,58067628,Exact,1.0,False
1960,72454554,Exact,1.0,False
1976,11223721,Exact,1.0,False
1977,56968101,Exact,1.0,False
1977,12085615,Exact,1.0,False
2039,53656026,Exact,1.0,False
2039,53656026,Exact,1.0,False
2041,51508383,Exact,1.0,False
2124,53598250,Exact,1.0,False
2124,53598250,Exact,1.0,False
2187,56984639,Exact,1.0,False
2189,52654813,Exact,1.0,False
2189,52654813,Exact,1.0,False
2189,52654813,Exact,1.0,False
2189,52654813,Exact,1.0,False
2189,52654813,Exact,1.0,False
2189,52654813,Exact,1.0,False
2189,52654813,Exact,1.0,False
2189,52654813,Exact,1.0,False
2189,52654813,Exact,1.0,False
2196,51529901,Exact,1.0,False
2196,51529901,Exact,1.0,False
2200,51466269,Exact,1.0,False
2216,70127161,Exact,1.0,False
2251,54744174,Exact,1.0,False
2267,55915232,Exact,1.0,False
2333,81818541,Exact,1.0,False
2333,81818541,Exact,1.0,False
2353,45188286,Exact,1.0,False
2376,74759048,Exact,1.0,False
2432,86216931,Exact,1.0,False
2444,53579211,Exact,1.0,False
2444,53579211,Exact,1.0,False
2444,53579211,Exact,1.0,False
2478,45395330,Exact,1.0,False
2489,51498449,Exact,1.0,False
2489,51498449,Exact,1.0,False
2489,51498449,Exact,1.0,False
2489,53651731,Exact,1.0,False
2489,53651731,Exact,1.0,False
2522,72355927,Exact,1.0,False
2522,70051873,Exact,1.0,False
2550,53596241,Exact,1.0,False
2555,53583169,Exact,1.0,False
2593,79698696,Exact,1.0,False
2640,772992,Exact,1.0,False
2640,8015033,Exact,1.0,False
2640,6298570,Exact,1.0,False
2640,6298570,Exact,1.0,False
2657,54740491,Exact,1.0,False
2676,52627224,Exact,1.0,False
2843,56980422,Exact,1.0,False
2843,56980422,Exact,1.0,False
2843,56980422,Exact,1.0,False
2871,6135235,Exact,1.0,False
2871,6135235,Exact,1.0,False
2871,6135235,Exact,1.0,False
2871,6135235,Exact,1.0,False
2871,260018,Exact,1.0,False
2871,6276993,Exact,1.0,False
2900,51489788,Exact,1.0,False
2900,51489788,Exact,1.0,False
2919,49889426,Exact,1.0,False
2919,49889426,Exact,1.0,False
2919,49889426,Exact,1.0,False
2919,49889426,Exact,1.0,False
2919,49889426,Exact,1.0,False
2999,7847364,Exact,1.0,False
3011,77826920,Exact,1.0,False
3019,83491437,Exact,1.0,False
3019,54618852,Exact,1.0,False
3021,45147069,Exact,1.0,False
3021,45147069,Exact,1.0,False
3021,45147069,Exact,1.0,False
3023,79441480,Exact,1.0,False
3023,74843115,Exact,1.0,False
3023,57938197,Exact,1.0,False
3059,53500867,Exact,1.0,False
3059,52488470,Exact,1.0,False
3059,52488470,Exact,1.0,False
3069,74857169,Exact,1.0,False
3107,47301363,Exact,1.0,False
3107,47301363,Exact,1.0,False
3107,72403414,Exact,1.0,False
3107,70085214,Exact,1.0,False
3107,9560956,Exact,1.0,False
3107,47342734,Exact,1.0,False
3130,53656827,Exact,1.0,False
3130,53656827,Exact,1.0,False
3152,69965153,Exact,1.0,False
3152,45266263,Exact,1.0,False
3152,45266263,Exact,1.0,False
3152,45266263,Exact,1.0,False
3152,45266263,Exact,1.0,False
3152,45266263,Exact,1.0,False
3175,55981043,Exact,1.0,False
3175,55981043,Exact,1.0,False
3175,55981043,Exact,1.0,False
3175,55981043,Exact,1.0,False
3175,55981043,Exact,1.0,False
3175,55981043,Exact,1.0,False
3175,55981043,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,12448954,Exact,1.0,False
3187,10800437,Exact,1.0,False
3187,6242390,Exact,1.0,False
3187,6242390,Exact,1.0,False
3187,6242390,Exact,1.0,False
3187,266371,Exact,1.0,False
3187,266371,Exact,1.0,False
3187,266371,Exact,1.0,False
3187,266372,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,5266063,Exact,1.0,False
3187,1159144,Exact,1.0,False
3187,45207121,Exact,1.0,False
3187,45207121,Exact,1.0,False
3187,45207121,Exact,1.0,False
3187,7404358,Exact,1.0,False
3187,7404358,Exact,1.0,False
3187,7404358,Exact,1.0,False
3187,55868,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3187,44741459,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3188,50053344,Exact,1.0,False
3191,10432172,Exact,1.0,False
3192,47318668,Exact,1.0,False
3217,54768358,Exact,1.0,False
3217,54768358,Exact,1.0,False
3217,54768358,Exact,1.0,False
3217,54768358,Exact,1.0,False
3217,57822981,Exact,1.0,False
3221,53629128,Exact,1.0,False
3221,51496414,Exact,1.0,False
3224,74836794,Exact,1.0,False
3224,74836794,Exact,1.0,False
3224,52640534,Exact,1.0,False
3224,52640534,Exact,1.0,False
3224,52640534,Exact,1.0,False
3224,52640534,Exact,1.0,False
3224,52640534,Exact,1.0,False
3231,51506403,Exact,1.0,False
3231,48352522,Exact,1.0,False
3231,48352522,Exact,1.0,False
3231,48352522,Exact,1.0,False
3231,48352522,Exact,1.0,False
3231,48352522,Exact,1.0,False
3231,48352522,Exact,1.0,False
3231,48352522,Exact,1.0,False
3231,48352522,Exact,1.0,False
3231,48352522,Exact,1.0,False
3232,79684670,Exact,1.0,False
3240,55981734,Exact,1.0,False
3240,55981734,Exact,1.0,False
3240,55981734,Exact,1.0,False
3240,55981734,Exact,1.0,False
3240,55981734,Exact,1.0,False
3254,50009025,Exact,1.0,False
3264,11558338,Exact,1.0,False
3267,12375942,Exact,1.0,False
3267,11241483,Exact,1.0,False
3267,51565690,Exact,1.0,False
3267,47350372,Exact,1.0,False
3267,4205468,Exact,1.0,False
3278,47308160,Exact,1.0,False
3278,47308160,Exact,1.0,False
3278,48313138,Exact,1.0,False
3278,48313138,Exact,1.0,False
3278,48313138,Exact,1.0,False
3278,12051129,Exact,1.0,False
3285,72464217,Exact,1.0,False
3285,52629133,Exact,1.0,False
3285,52629133,Exact,1.0,False
3286,50052046,Exact,1.0,False
3288,52569624,Exact,1.0,False
3288,52569624,Exact,1.0,False
3292,11944485,Exact,1.0,False
3292,11944485,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55933502,Exact,1.0,False
3303,55760811,Exact,1.0,False
3314,55983856,Exact,1.0,False
3314,55983856,Exact,1.0,False
3314,55983856,Exact,1.0,False
3314,55983856,Exact,1.0,False
3314,55983856,Exact,1.0,False
3314,55983856,Exact,1.0,False
3320,11490021,Exact,1.0,False
3320,11490021,Exact,1.0,False
3320,4285718,Exact,1.0,False
3320,4285718,Exact,1.0,False
3320,4285718,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,45335302,Exact,1.0,False
3345,74698702,Exact,1.0,False
3345,70094393,Exact,1.0,False
3345,79615246,Exact,1.0,False
3377,55679102,Exact,1.0,False
3389,12464652,Exact,1.0,False
3389,12464652,Exact,1.0,False
3389,12464652,Exact,1.0,False
3389,12464652,Exact,1.0,False
3389,12464652,Exact,1.0,False
3391,47345383,Exact,1.0,False
3409,53649516,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,52625506,Exact,1.0,False
3434,54510055,Exact,1.0,False
3434,54510055,Exact,1.0,False
3434,51539726,Exact,1.0,False
3434,51539726,Exact,1.0,False
3434,51539726,Exact,1.0,False
3434,51539726,Exact,1.0,False
3434,51539726,Exact,1.0,False
3434,51539726,Exact,1.0,False
3434,51539726,Exact,1.0,False
3434,51539726,Exact,1.0,False
3440,72350599,Exact,1.0,False
3440,72350599,Exact,1.0,False
3440,72350599,Exact,1.0,False
3440,72350599,Exact,1.0,False
3440,72350599,Exact,1.0,False
3440,72350599,Exact,1.0,False
3442,56009580,Exact,1.0,False
3463,54530822,Exact,1.0,False
3463,54747630,Exact,1.0,False
3463,54747630,Exact,1.0,False
3463,54747630,Exact,1.0,False
3463,54747630,Exact,1.0,False
3463,54747630,Exact,1.0,False
3463,54747630,Exact,1.0,False
3463,54747630,Exact,1.0,False
3463,54747630,Exact,1.0,False
3463,72400116,Exact,1.0,False
3483,55848697,Exact,1.0,False
3484,74852705,Exact,1.0,False
3522,47276766,Exact,1.0,False
3525,72376378,Exact,1.0,False
3525,72376378,Exact,1.0,False
3525,72376378,Exact,1.0,False
3525,72376378,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,83612930,Exact,1.0,False
3525,57811523,Exact,1.0,False
3525,70047913,Exact,1.0,False
3525,69852929,Exact,1.0,False
3525,69852929,Exact,1.0,False
3525,69852929,Exact,1.0,False
3525,69852929,Exact,1.0,False
3525,69852929,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,48441950,Exact,1.0,False
3525,72417831,Exact,1.0,False
3551,48275068,Exact,1.0,False
3551,48275068,Exact,1.0,False
3551,48275068,Exact,1.0,False
3551,48275068,Exact,1.0,False
3551,48275068,Exact,1.0,False
3551,48275068,Exact,1.0,False
3551,48275068,Exact,1.0,False
3551,48275068,Exact,1.0,False
3553,56852431,Exact,1.0,False
3553,54589705,Exact,1.0,False
3567,86119862,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,54784054,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3567,74827217,Exact,1.0,False
3570,79482728,Exact,1.0,False
